emotion_code,emotion,intensity,statement,repetition,actor,sex,path,stress,MFCC_Mean,MFCC_Variance,Pitch_Mean,Speech_Rate
2,calm,1,2,2,19,M,dataset/Audios/Actor_19/03-01-02-01-02-02-19.wav,Healthy,-35.19817352294922,25684.544921875,102.2913609403005,3.605769230769231
2,calm,2,1,1,19,M,dataset/Audios/Actor_19/03-01-02-02-01-01-19.wav,Healthy,-37.43556594848633,23387.564453125,153.70651218352927,2.205882352941176
2,calm,2,1,2,19,M,dataset/Audios/Actor_19/03-01-02-02-01-02-19.wav,Healthy,-33.638824462890625,21691.9453125,131.13180478903544,2.6785714285714284
2,calm,2,2,1,19,M,dataset/Audios/Actor_19/03-01-02-02-02-01-19.wav,Healthy,-34.34029769897461,24868.85546875,100.24370365151614,2.259036144578313
2,calm,2,2,2,19,M,dataset/Audios/Actor_19/03-01-02-02-02-02-19.wav,Healthy,-35.62761688232422,23465.5390625,119.21052561660726,2.533783783783784
3,happy,1,1,1,19,M,dataset/Audios/Actor_19/03-01-03-01-01-01-19.wav,Healthy,-38.986629486083984,26411.90625,149.76331837150502,2.1637216011539846
3,happy,1,1,2,19,M,dataset/Audios/Actor_19/03-01-03-01-01-02-19.wav,Healthy,-33.010337829589844,18328.537109375,170.5508987349998,2.6408450704225355
3,happy,1,2,1,19,M,dataset/Audios/Actor_19/03-01-03-01-02-01-19.wav,Healthy,-36.31007385253906,25126.5390625,209.9692833680109,3.024193548387097
3,happy,1,2,2,19,M,dataset/Audios/Actor_19/03-01-03-01-02-02-19.wav,Healthy,-37.951026916503906,24434.201171875,162.84637702113662,2.604166666666667
3,happy,2,1,1,19,M,dataset/Audios/Actor_19/03-01-03-02-01-01-19.wav,Healthy,-29.66219139099121,12720.521484375,161.90845090664698,3.232758620689655
3,happy,2,1,2,19,M,dataset/Audios/Actor_19/03-01-03-02-01-02-19.wav,Healthy,-37.34709930419922,13479.923828125,272.296471933363,2.314814814814815
3,happy,2,2,1,19,M,dataset/Audios/Actor_19/03-01-03-02-02-01-19.wav,Healthy,-35.156742095947266,16474.828125,258.50251019256234,1.6947058096633538
3,happy,2,2,2,19,M,dataset/Audios/Actor_19/03-01-03-02-02-02-19.wav,Healthy,-30.45756149291992,14821.0556640625,167.13543537342002,2.798507462686567
4,sad,1,1,1,19,M,dataset/Audios/Actor_19/03-01-04-01-01-01-19.wav,Mild_Stress,-34.12742233276367,22417.3828125,115.81683335824412,3.6764705882352944
4,sad,1,1,2,19,M,dataset/Audios/Actor_19/03-01-04-01-01-02-19.wav,Mild_Stress,-36.304630279541016,24645.748046875,111.2273533387383,3.1779661016949152
4,sad,1,2,1,19,M,dataset/Audios/Actor_19/03-01-04-01-02-01-19.wav,Mild_Stress,-32.75923156738281,21955.818359375,107.12914112810012,4.166666666666667
4,sad,1,2,2,19,M,dataset/Audios/Actor_19/03-01-04-01-02-02-19.wav,Mild_Stress,-33.34727478027344,24536.896484375,99.09230651162451,3.1779661016949152
4,sad,2,1,1,19,M,dataset/Audios/Actor_19/03-01-04-02-01-01-19.wav,Mild_Stress,-29.822547912597656,14139.96875,296.94140822080067,2.4671052631578947
4,sad,2,1,2,19,M,dataset/Audios/Actor_19/03-01-04-02-01-02-19.wav,Mild_Stress,-40.26509475708008,27404.083984375,225.0395058615972,2.1306818181818183
4,sad,2,2,1,19,M,dataset/Audios/Actor_19/03-01-04-02-02-01-19.wav,Mild_Stress,-36.494327545166016,16993.837890625,159.58786718222217,3.826530612244898
4,sad,2,2,2,19,M,dataset/Audios/Actor_19/03-01-04-02-02-02-19.wav,Mild_Stress,-35.77312469482422,20673.994140625,177.0738255378116,2.533783783783784
5,angry,1,1,1,19,M,dataset/Audios/Actor_19/03-01-05-01-01-01-19.wav,Moderate_Stress,-26.660606384277344,10047.91015625,250.42020561686047,3.1779661016949152
5,angry,1,1,2,19,M,dataset/Audios/Actor_19/03-01-05-01-01-02-19.wav,Moderate_Stress,-25.66362571716309,11865.087890625,140.9494931391844,3.3482142857142856
5,angry,1,2,1,19,M,dataset/Audios/Actor_19/03-01-05-01-02-01-19.wav,Moderate_Stress,-29.72566032409668,15180.1015625,119.9011051661721,4.166666666666667
5,angry,1,2,2,19,M,dataset/Audios/Actor_19/03-01-05-01-02-02-19.wav,Moderate_Stress,-32.2351188659668,18929.884765625,193.6580702059513,2.2865853658536586
5,angry,2,1,1,19,M,dataset/Audios/Actor_19/03-01-05-02-01-01-19.wav,Moderate_Stress,-22.713787078857425,3801.55615234375,332.41214609066003,3.0737704918032787
5,angry,2,1,2,19,M,dataset/Audios/Actor_19/03-01-05-02-01-02-19.wav,Moderate_Stress,-24.833206176757812,3136.94677734375,337.17828420926253,2.1306818181818183
5,angry,2,2,1,19,M,dataset/Audios/Actor_19/03-01-05-02-02-01-19.wav,Moderate_Stress,-23.464366912841797,2528.0087890625,349.06885072286843,2.4671052631578947
5,angry,2,2,2,19,M,dataset/Audios/Actor_19/03-01-05-02-02-02-19.wav,Moderate_Stress,-26.51550674438477,4820.45068359375,300.391701186791,2.7173913043478257
6,fearful,1,1,1,19,M,dataset/Audios/Actor_19/03-01-06-01-01-01-19.wav,Moderate_Stress,-35.608341217041016,14512.6591796875,168.10364110088827,3.024193548387097
6,fearful,1,1,2,19,M,dataset/Audios/Actor_19/03-01-06-01-01-02-19.wav,Moderate_Stress,-37.75865173339844,22542.59765625,205.1735783080468,2.6408450704225355
6,fearful,1,2,1,19,M,dataset/Audios/Actor_19/03-01-06-01-02-01-19.wav,Moderate_Stress,-39.37435150146485,18101.044921875,232.97550689710764,2.6408450704225355
6,fearful,1,2,2,19,M,dataset/Audios/Actor_19/03-01-06-01-02-02-19.wav,Moderate_Stress,-33.341548919677734,16685.67578125,161.90845090664698,3.537735849056604
6,fearful,2,1,1,19,M,dataset/Audios/Actor_19/03-01-06-02-01-01-19.wav,Moderate_Stress,-36.62968063354492,8440.859375,298.66157229922914,3.0737704918032787
6,fearful,2,1,2,19,M,dataset/Audios/Actor_19/03-01-06-02-01-02-19.wav,Moderate_Stress,-32.69303894042969,6396.66015625,321.95185369813447,2.435064935064935
6,fearful,2,2,1,19,M,dataset/Audios/Actor_19/03-01-06-02-02-01-19.wav,Moderate_Stress,-32.366790771484375,6144.53759765625,333.31102164864933,3.537735849056604
6,fearful,2,2,2,19,M,dataset/Audios/Actor_19/03-01-06-02-02-02-19.wav,Moderate_Stress,-33.85919189453125,11706.8984375,365.57775582181085,1.953125
7,disgust,1,1,1,19,M,dataset/Audios/Actor_19/03-01-07-01-01-01-19.wav,Severe_Stress,-38.22907257080078,23907.185546875,230.29955496661373,1.8382352941176472
7,disgust,1,1,2,19,M,dataset/Audios/Actor_19/03-01-07-01-01-02-19.wav,Severe_Stress,-35.6255989074707,17397.64453125,184.38027273707448,1.99468085106383
7,disgust,1,2,1,19,M,dataset/Audios/Actor_19/03-01-07-01-02-01-19.wav,Severe_Stress,-37.36007308959961,22632.19140625,212.40900892134297,1.8028846153846152
7,disgust,1,2,2,19,M,dataset/Audios/Actor_19/03-01-07-01-02-02-19.wav,Severe_Stress,-41.94901657104492,22762.296875,137.7302022667084,2.180232558139535
7,disgust,2,1,1,19,M,dataset/Audios/Actor_19/03-01-07-02-01-01-19.wav,Severe_Stress,-35.39825439453125,13697.1435546875,226.34314645699223,2.0604395604395607
7,disgust,2,1,2,19,M,dataset/Audios/Actor_19/03-01-07-02-01-02-19.wav,Severe_Stress,-36.83238220214844,13165.3056640625,270.72815965904965,1.4124501596362942
7,disgust,2,2,1,19,M,dataset/Audios/Actor_19/03-01-07-02-02-01-19.wav,Severe_Stress,-33.51169967651367,6735.76416015625,291.8401325604369,1.99468085106383
7,disgust,2,2,2,19,M,dataset/Audios/Actor_19/03-01-07-02-02-02-19.wav,Severe_Stress,-26.11435890197754,9893.2548828125,252.59830469993753,1.953125
8,surprised,1,1,1,19,M,dataset/Audios/Actor_19/03-01-08-01-01-01-19.wav,Mild_Stress,-33.09733581542969,18361.814453125,146.76537262479707,3.0737704918032787
8,surprised,1,1,2,19,M,dataset/Audios/Actor_19/03-01-08-01-01-02-19.wav,Mild_Stress,-36.49541091918945,21504.091796875,137.7302022667084,2.9296875
8,surprised,1,2,1,19,M,dataset/Audios/Actor_19/03-01-08-01-02-01-19.wav,Mild_Stress,-36.42280197143555,24123.001953125,112.5197529307986,2.1551724137931036
8,surprised,1,2,2,19,M,dataset/Audios/Actor_19/03-01-08-01-02-02-19.wav,Mild_Stress,-32.375144958496094,20796.607421875,341.187156011129,5.0675675675675675
8,surprised,2,1,1,19,M,dataset/Audios/Actor_19/03-01-08-02-01-01-19.wav,Mild_Stress,-33.26315689086914,13679.48828125,161.44757537798787,2.604166666666667
8,surprised,2,1,2,19,M,dataset/Audios/Actor_19/03-01-08-02-01-02-19.wav,Mild_Stress,-33.257652282714844,14416.369140625,155.49249582586248,2.180232558139535
8,surprised,2,2,1,19,M,dataset/Audios/Actor_19/03-01-08-02-02-01-19.wav,Mild_Stress,-34.27899169921875,20700.01953125,225.0395058615972,2.7573529411764706
8,surprised,2,2,2,19,M,dataset/Audios/Actor_19/03-01-08-02-02-02-19.wav,Mild_Stress,-31.584136962890625,16289.447265625,225.0395058615972,4.076086956521739
1,neutral,1,1,1,20,F,dataset/Audios/Actor_20/03-01-01-01-01-01-20.wav,Healthy,-46.00556945800781,19567.896484375,220.53652914569955,3.75
1,neutral,1,1,2,20,F,dataset/Audios/Actor_20/03-01-01-01-01-02-20.wav,Healthy,-44.84154510498047,17868.095703125,255.5333556217653,3.537735849056604
1,neutral,1,2,1,20,F,dataset/Audios/Actor_20/03-01-01-01-02-01-20.wav,Healthy,-44.164085388183594,18721.146484375,251.14763520659932,3.90625
1,neutral,1,2,2,20,F,dataset/Audios/Actor_20/03-01-01-01-02-02-20.wav,Healthy,-45.29533004760742,18267.697265625,257.013645291753,3.6764705882352944
2,calm,1,1,1,20,F,dataset/Audios/Actor_20/03-01-02-01-01-01-20.wav,Healthy,-50.120174407958984,24167.56640625,203.99186545315516,3.409090909090909
2,calm,1,1,2,20,F,dataset/Audios/Actor_20/03-01-02-01-01-02-20.wav,Healthy,-51.7915153503418,24445.943359375,206.36213675586595,3.75
2,calm,1,2,1,20,F,dataset/Audios/Actor_20/03-01-02-01-02-01-20.wav,Healthy,-49.63835144042969,25824.021484375,202.8169587634771,4.076086956521739
2,calm,1,2,2,20,F,dataset/Audios/Actor_20/03-01-02-01-02-02-20.wav,Healthy,-47.54547500610352,24194.826171875,200.48740730303228,3.6764705882352944
2,calm,2,1,1,20,F,dataset/Audios/Actor_20/03-01-02-02-01-01-20.wav,Healthy,-50.01496124267578,27644.177734375,200.48740730303228,3.232758620689655
2,calm,2,1,2,20,F,dataset/Audios/Actor_20/03-01-02-02-01-02-20.wav,Healthy,-51.78705596923828,30004.927734375,195.34409429283173,2.840909090909091
2,calm,2,2,1,20,F,dataset/Audios/Actor_20/03-01-02-02-02-01-20.wav,Healthy,-49.47172927856445,28796.28515625,205.1735783080468,3.232758620689655
2,calm,2,2,2,20,F,dataset/Audios/Actor_20/03-01-02-02-02-02-20.wav,Healthy,-52.792911529541016,29098.751953125,200.48740730303228,3.537735849056604
3,happy,1,1,1,20,F,dataset/Audios/Actor_20/03-01-03-01-01-01-20.wav,Healthy,-40.054500579833984,10750.697265625,263.0210544784999,3.75
3,happy,1,1,2,20,F,dataset/Audios/Actor_20/03-01-03-01-01-02-20.wav,Healthy,-43.03081130981445,13493.1923828125,286.8312787291212,3.409090909090909
3,happy,1,2,1,20,F,dataset/Audios/Actor_20/03-01-03-01-02-01-20.wav,Healthy,-40.25315475463867,15530.146484375,231.63366671648825,3.537735849056604
3,happy,1,2,2,20,F,dataset/Audios/Actor_20/03-01-03-01-02-02-20.wav,Healthy,-47.43470001220703,15022.05078125,257.013645291753,4.076086956521739
3,happy,2,1,1,20,F,dataset/Audios/Actor_20/03-01-03-02-01-01-20.wav,Healthy,-44.39714431762695,8180.24267578125,331.4355191257679,3.409090909090909
3,happy,2,1,2,20,F,dataset/Audios/Actor_20/03-01-03-02-01-02-20.wav,Healthy,-39.91122055053711,9706.1923828125,228.31373305026435,2.205882352941176
3,happy,2,2,1,20,F,dataset/Audios/Actor_20/03-01-03-02-02-01-20.wav,Healthy,-37.94620895385742,6533.84521484375,349.06885072286843,3.75
3,happy,2,2,2,20,F,dataset/Audios/Actor_20/03-01-03-02-02-02-20.wav,Healthy,-32.951480865478516,6866.033203125,320.0975474696782,3.1779661016949152
4,sad,1,1,1,20,F,dataset/Audios/Actor_20/03-01-04-01-01-01-20.wav,Mild_Stress,-49.89192581176758,24720.82421875,202.8169587634771,2.840909090909091
4,sad,1,1,2,20,F,dataset/Audios/Actor_20/03-01-04-01-01-02-20.wav,Mild_Stress,-51.254859924316406,31599.29296875,193.6580702059513,3.826530612244898
4,sad,1,2,1,20,F,dataset/Audios/Actor_20/03-01-04-01-02-01-20.wav,Mild_Stress,-46.88531875610352,25802.59765625,197.04315364635175,3.75
4,sad,1,2,2,20,F,dataset/Audios/Actor_20/03-01-04-01-02-02-20.wav,Mild_Stress,-47.80558395385742,28259.5625,105.89865799349106,3.826530612244898
4,sad,2,1,1,20,F,dataset/Audios/Actor_20/03-01-04-02-01-01-20.wav,Mild_Stress,-48.90290451049805,21946.451171875,235.0038360850623,3.232758620689655
4,sad,2,1,2,20,F,dataset/Audios/Actor_20/03-01-04-02-01-02-20.wav,Mild_Stress,-45.21827697753906,15521.9443359375,290.9996948221475,1.713520749665328
4,sad,2,2,1,20,F,dataset/Audios/Actor_20/03-01-04-02-02-01-20.wav,Mild_Stress,-49.99715805053711,22064.52734375,285.17449472060275,3.409090909090909
4,sad,2,2,2,20,F,dataset/Audios/Actor_20/03-01-04-02-02-02-20.wav,Mild_Stress,-46.521881103515625,12999.3173828125,264.5447199466984,2.435064935064935
5,angry,1,1,1,20,F,dataset/Audios/Actor_20/03-01-05-01-01-01-20.wav,Moderate_Stress,-44.41954040527344,19254.423828125,200.48740730303228,4.573170731707317
5,angry,1,1,2,20,F,dataset/Audios/Actor_20/03-01-05-01-01-02-20.wav,Moderate_Stress,-40.36940002441406,10691.23046875,351.09098600372937,3.4722222222222223
5,angry,1,2,1,20,F,dataset/Audios/Actor_20/03-01-05-01-02-01-20.wav,Moderate_Stress,-42.083831787109375,13742.494140625,214.87708272009507,3.826530612244898
5,angry,1,2,2,20,F,dataset/Audios/Actor_20/03-01-05-01-02-02-20.wav,Moderate_Stress,-43.86491394042969,13176.333984375,281.8989862783688,2.314814814814815
5,angry,2,1,1,20,F,dataset/Audios/Actor_20/03-01-05-02-01-01-20.wav,Moderate_Stress,-28.223989486694336,7160.8251953125,252.59830469993753,2.7573529411764706
5,angry,2,1,2,20,F,dataset/Audios/Actor_20/03-01-05-02-01-02-20.wav,Moderate_Stress,-29.407386779785156,4243.00390625,367.6955262170047,2.840909090909091
5,angry,2,2,1,20,F,dataset/Audios/Actor_20/03-01-05-02-02-01-20.wav,Moderate_Stress,-27.738754272460938,3801.59033203125,223.74337368352585,2.568493150684932
5,angry,2,2,2,20,F,dataset/Audios/Actor_20/03-01-05-02-02-02-20.wav,Moderate_Stress,-32.17435073852539,6182.3271484375,387.3419861447631,3.90625
6,fearful,1,1,1,20,F,dataset/Audios/Actor_20/03-01-06-01-01-01-20.wav,Moderate_Stress,-51.478248596191406,24999.75,266.0772119191614,3.409090909090909
6,fearful,1,1,2,20,F,dataset/Audios/Actor_20/03-01-06-01-01-02-20.wav,Moderate_Stress,-54.0872917175293,27956.2109375,268.393730863033,2.5
6,fearful,1,2,1,20,F,dataset/Audios/Actor_20/03-01-06-01-02-01-20.wav,Moderate_Stress,-52.13590621948242,28905.013671875,254.79747370733463,3.024193548387097
6,fearful,1,2,2,20,F,dataset/Audios/Actor_20/03-01-06-01-02-02-20.wav,Moderate_Stress,-50.02764129638672,23860.9140625,231.63366671648825,3.98936170212766
6,fearful,2,1,1,20,F,dataset/Audios/Actor_20/03-01-06-02-01-01-20.wav,Moderate_Stress,-26.97669982910156,4752.67919921875,227.65433896553017,2.840909090909091
6,fearful,2,1,2,20,F,dataset/Audios/Actor_20/03-01-06-02-01-02-20.wav,Moderate_Stress,-27.587934494018555,4222.8134765625,321.05683379831345,2.9296875
6,fearful,2,2,1,20,F,dataset/Audios/Actor_20/03-01-06-02-02-01-20.wav,Moderate_Stress,-29.520174026489254,3313.6181640625,249.6969657132611,3.3482142857142856
6,fearful,2,2,2,20,F,dataset/Audios/Actor_20/03-01-06-02-02-02-20.wav,Moderate_Stress,-25.567407608032227,4517.552734375,332.34561220119883,3.409090909090909
7,disgust,1,1,1,20,F,dataset/Audios/Actor_20/03-01-07-01-01-01-20.wav,Severe_Stress,-42.81021881103515,15695.6279296875,243.2912284670336,3.024193548387097
7,disgust,1,1,2,20,F,dataset/Audios/Actor_20/03-01-07-01-01-02-20.wav,Severe_Stress,-42.03633117675781,21060.8125,199.33268480704808,2.7573529411764706
7,disgust,1,2,1,20,F,dataset/Audios/Actor_20/03-01-07-01-02-01-20.wav,Severe_Stress,-44.29915618896485,19683.234375,219.8995964441766,3.289473684210526
7,disgust,1,2,2,20,F,dataset/Audios/Actor_20/03-01-07-01-02-02-20.wav,Severe_Stress,-47.78921127319336,20616.513671875,217.37383415501247,2.798507462686567
7,disgust,2,1,1,20,F,dataset/Audios/Actor_20/03-01-07-02-01-01-20.wav,Severe_Stress,-41.53584289550781,17246.703125,310.08942077621623,2.7573529411764706
7,disgust,2,1,2,20,F,dataset/Audios/Actor_20/03-01-07-02-01-02-20.wav,Severe_Stress,-42.98235702514648,16874.04296875,280.2753675911423,2.840909090909091
7,disgust,2,2,1,20,F,dataset/Audios/Actor_20/03-01-07-02-02-01-20.wav,Severe_Stress,-47.455936431884766,16058.263671875,295.23115155842805,2.1551724137931036
7,disgust,2,2,2,20,F,dataset/Audios/Actor_20/03-01-07-02-02-02-20.wav,Severe_Stress,-42.44049072265625,12736.96875,326.63611350747016,2.5
8,surprised,1,1,1,20,F,dataset/Audios/Actor_20/03-01-08-01-01-01-20.wav,Mild_Stress,-44.97554397583008,14160.8212890625,290.17861950608403,4.464285714285714
8,surprised,1,1,2,20,F,dataset/Audios/Actor_20/03-01-08-01-01-02-20.wav,Mild_Stress,-38.75362777709961,10738.4921875,331.3912914270129,3.6764705882352944
8,surprised,1,2,1,20,F,dataset/Audios/Actor_20/03-01-08-01-02-01-20.wav,Mild_Stress,-44.26910781860352,15263.0146484375,205.1735783080468,4.8076923076923075
8,surprised,1,2,2,20,F,dataset/Audios/Actor_20/03-01-08-01-02-02-20.wav,Mild_Stress,-42.95649719238281,14359.7138671875,196.4757111190233,4.6875
8,surprised,2,1,1,20,F,dataset/Audios/Actor_20/03-01-08-02-01-01-20.wav,Mild_Stress,-35.75450897216797,7569.06689453125,241.19137040474044,3.3482142857142856
8,surprised,2,1,2,20,F,dataset/Audios/Actor_20/03-01-08-02-01-02-20.wav,Mild_Stress,-45.81675720214844,12931.7568359375,293.1249901620567,4.573170731707317
8,surprised,2,2,1,20,F,dataset/Audios/Actor_20/03-01-08-02-02-01-20.wav,Mild_Stress,-38.77424621582031,9773.525390625,288.48806273763967,2.7173913043478257
8,surprised,2,2,2,20,F,dataset/Audios/Actor_20/03-01-08-02-02-02-20.wav,Mild_Stress,-41.09360885620117,11346.369140625,290.159257083858,3.90625
1,neutral,1,1,1,21,M,dataset/Audios/Actor_21/03-01-01-01-01-01-21.wav,Healthy,-27.8435115814209,15596.640625,99.66634240352404,3.1779661016949152
1,neutral,1,1,2,21,M,dataset/Audios/Actor_21/03-01-01-01-01-02-21.wav,Healthy,-28.461936950683594,17878.30078125,96.82903510297564,2.9296875
1,neutral,1,2,1,21,M,dataset/Audios/Actor_21/03-01-01-01-02-01-21.wav,Healthy,-26.003355026245117,14680.240234375,96.55018800080116,3.4722222222222223
1,neutral,1,2,2,21,M,dataset/Audios/Actor_21/03-01-01-01-02-02-21.wav,Healthy,-27.22204971313477,15736.484375,93.80159156716394,3.4722222222222223
2,calm,1,1,1,21,M,dataset/Audios/Actor_21/03-01-02-01-01-01-21.wav,Healthy,-28.344257354736328,19133.07421875,90.86804572163626,2.8846153846153846
2,calm,1,1,2,21,M,dataset/Audios/Actor_21/03-01-02-01-01-02-21.wav,Healthy,-27.69469833374023,17574.07421875,93.53068270070332,2.7573529411764706
2,calm,1,2,1,21,M,dataset/Audios/Actor_21/03-01-02-01-02-01-21.wav,Healthy,-25.889692306518555,18083.529296875,90.86804572163626,3.232758620689655
2,calm,1,2,2,21,M,dataset/Audios/Actor_21/03-01-02-01-02-02-21.wav,Healthy,-28.846338272094727,19306.6875,93.53068270070332,2.7173913043478257
2,calm,2,1,1,21,M,dataset/Audios/Actor_21/03-01-02-02-01-01-21.wav,Healthy,-27.800209045410156,18016.779296875,92.4563911828233,2.7173913043478257
2,calm,2,1,2,21,M,dataset/Audios/Actor_21/03-01-02-02-01-02-21.wav,Healthy,-30.43990898132324,18967.38671875,91.65916025485194,2.4038461538461537
2,calm,2,2,1,21,M,dataset/Audios/Actor_21/03-01-02-02-02-01-21.wav,Healthy,-28.500635147094727,16744.267578125,93.80159156716394,2.7173913043478257
2,calm,2,2,2,21,M,dataset/Audios/Actor_21/03-01-02-02-02-02-21.wav,Healthy,-28.57048988342285,17760.232421875,91.92388155425118,2.798507462686567
3,happy,1,1,1,21,M,dataset/Audios/Actor_21/03-01-03-01-01-01-21.wav,Healthy,-27.53643035888672,13767.2734375,108.68691707750624,3.125
3,happy,1,1,2,21,M,dataset/Audios/Actor_21/03-01-03-01-01-02-21.wav,Healthy,-25.30512809753418,12395.94140625,117.84127594565436,3.289473684210526
3,happy,1,2,1,21,M,dataset/Audios/Actor_21/03-01-03-01-02-01-21.wav,Healthy,-25.94500732421875,11259.7412109375,106.2045044606715,3.409090909090909
3,happy,1,2,2,21,M,dataset/Audios/Actor_21/03-01-03-01-02-02-21.wav,Healthy,-28.175661087036133,13296.8681640625,117.16256013940792,3.1779661016949152
3,happy,2,1,1,21,M,dataset/Audios/Actor_21/03-01-03-02-01-01-21.wav,Healthy,-25.258934020996097,7562.80908203125,141.37189850550257,3.1779661016949152
3,happy,2,1,2,21,M,dataset/Audios/Actor_21/03-01-03-02-01-02-21.wav,Healthy,-27.072105407714844,9049.38671875,241.19137040474044,2.9761904761904763
3,happy,2,2,1,21,M,dataset/Audios/Actor_21/03-01-03-02-02-01-21.wav,Healthy,-25.621105194091797,8562.72265625,155.94287525826883,3.4722222222222223
3,happy,2,2,2,21,M,dataset/Audios/Actor_21/03-01-03-02-02-02-21.wav,Healthy,-25.918046951293945,7014.35302734375,195.91153682016017,3.289473684210526
4,sad,1,1,1,21,M,dataset/Audios/Actor_21/03-01-04-01-01-01-21.wav,Mild_Stress,-33.24169921875,21329.0390625,107.13271547961696,2.34375
4,sad,1,1,2,21,M,dataset/Audios/Actor_21/03-01-04-01-01-02-21.wav,Mild_Stress,-33.537899017333984,22213.537109375,92.9919856082918,2.106741573033708
4,sad,1,2,1,21,M,dataset/Audios/Actor_21/03-01-04-01-02-01-21.wav,Mild_Stress,-29.616785049438477,17264.173828125,92.19013636853724,2.6785714285714284
4,sad,1,2,2,21,M,dataset/Audios/Actor_21/03-01-04-01-02-02-21.wav,Mild_Stress,-31.083492279052734,18067.34375,100.82440951919276,2.568493150684932
4,sad,2,1,1,21,M,dataset/Audios/Actor_21/03-01-04-02-01-01-21.wav,Mild_Stress,-29.912281036376953,10335.998046875,146.76537262479707,2.6408450704225355
4,sad,2,1,2,21,M,dataset/Audios/Actor_21/03-01-04-02-01-02-21.wav,Mild_Stress,-32.42873764038086,12260.3212890625,180.16902148765735,2.4671052631578947
4,sad,2,2,1,21,M,dataset/Audios/Actor_21/03-01-04-02-02-01-21.wav,Mild_Stress,-31.216150283813477,13259.251953125,136.93693467412865,2.533783783783784
4,sad,2,2,2,21,M,dataset/Audios/Actor_21/03-01-04-02-02-02-21.wav,Mild_Stress,-30.00700569152832,13507.419921875,149.33078614961454,2.6785714285714284
5,angry,1,1,1,21,M,dataset/Audios/Actor_21/03-01-05-01-01-01-21.wav,Moderate_Stress,-23.25351905822754,7269.66748046875,158.22101421275715,2.7173913043478257
5,angry,1,1,2,21,M,dataset/Audios/Actor_21/03-01-05-01-01-02-21.wav,Moderate_Stress,-22.80807304382324,7476.6474609375,150.6359142312882,2.840909090909091
5,angry,1,2,1,21,M,dataset/Audios/Actor_21/03-01-05-01-02-01-21.wav,Moderate_Stress,-23.29820251464844,6779.9052734375,160.04877373483913,2.840909090909091
5,angry,1,2,2,21,M,dataset/Audios/Actor_21/03-01-05-01-02-02-21.wav,Moderate_Stress,-22.88316535949707,7010.76806640625,139.33287450363704,2.9761904761904763
5,angry,2,1,1,21,M,dataset/Audios/Actor_21/03-01-05-02-01-01-21.wav,Moderate_Stress,-19.28432273864746,4754.33740234375,216.1218529971248,2.533783783783784
5,angry,2,1,2,21,M,dataset/Audios/Actor_21/03-01-05-02-01-02-21.wav,Moderate_Stress,-20.970176696777344,4818.66796875,237.0478470251364,2.4038461538461537
5,angry,2,2,1,21,M,dataset/Audios/Actor_21/03-01-05-02-02-01-21.wav,Moderate_Stress,-23.30035400390625,5688.669921875,195.90826859169485,2.798507462686567
5,angry,2,2,2,21,M,dataset/Audios/Actor_21/03-01-05-02-02-02-21.wav,Moderate_Stress,-22.39252471923828,5088.09228515625,227.65433896553017,2.6785714285714284
6,fearful,1,1,1,21,M,dataset/Audios/Actor_21/03-01-06-01-01-01-21.wav,Moderate_Stress,-28.855812072753903,15022.421875,106.51212267841213,2.9761904761904763
6,fearful,1,1,2,21,M,dataset/Audios/Actor_21/03-01-06-01-01-02-21.wav,Moderate_Stress,-29.479204177856445,14212.3310546875,136.93921911669494,3.024193548387097
6,fearful,1,2,1,21,M,dataset/Audios/Actor_21/03-01-06-01-02-01-21.wav,Moderate_Stress,-30.160171508789062,15770.5361328125,113.4993713556306,2.604166666666667
6,fearful,1,2,2,21,M,dataset/Audios/Actor_21/03-01-06-01-02-02-21.wav,Moderate_Stress,-31.495529174804688,17775.556640625,111.5495200902506,2.7173913043478257
6,fearful,2,1,1,21,M,dataset/Audios/Actor_21/03-01-06-02-01-01-21.wav,Moderate_Stress,-26.956546783447266,9945.5634765625,155.49249582586248,2.9761904761904763
6,fearful,2,1,2,21,M,dataset/Audios/Actor_21/03-01-06-02-01-02-21.wav,Moderate_Stress,-27.41316032409668,9331.724609375,167.13543537342002,3.125
6,fearful,2,2,1,21,M,dataset/Audios/Actor_21/03-01-06-02-02-01-21.wav,Moderate_Stress,-24.625070571899418,8389.802734375,140.9494931391844,3.232758620689655
6,fearful,2,2,2,21,M,dataset/Audios/Actor_21/03-01-06-02-02-02-21.wav,Moderate_Stress,-25.477075576782227,9246.0107421875,143.8334379511152,3.4722222222222223
7,disgust,1,1,1,21,M,dataset/Audios/Actor_21/03-01-07-01-01-01-21.wav,Severe_Stress,-26.58199119567871,12681.7470703125,92.4563911828233,2.9296875
7,disgust,1,1,2,21,M,dataset/Audios/Actor_21/03-01-07-01-01-02-21.wav,Severe_Stress,-25.62798309326172,11877.005859375,88.79409796677584,2.7573529411764706
7,disgust,1,2,1,21,M,dataset/Audios/Actor_21/03-01-07-01-02-01-21.wav,Severe_Stress,-26.38934898376465,11664.58984375,89.04980188690575,3.3482142857142856
7,disgust,1,2,2,21,M,dataset/Audios/Actor_21/03-01-07-01-02-02-21.wav,Severe_Stress,-26.185808181762695,10508.052734375,88.7926166890357,3.4722222222222223
7,disgust,2,1,1,21,M,dataset/Audios/Actor_21/03-01-07-02-01-01-21.wav,Severe_Stress,-26.98380470275879,13953.029296875,197.6138833348004,2.7573529411764706
